customer_id,signup_date,region,acquisition_channel,account_type,age,gender,risk_score,credit_score,email,phone
C107301,2025-09-23,MNL,ADs,Premium ,28.0,F,0.176,623.0,user107301@corp.co,+6011175161
C107302,29/09/2024,selangor,Referal,standard,28.0,,0.253,710.0,user107302@example.com,+6017476819
C107303,2021-06-15,Johor,Referral ,standard,35.0,M,0.208,788.0,user107303@corp.co,+6019496154
C107304,2022-08-10,Kuala Lumpur ,paid ads,plus,36.0,M,0.285,715.0,user107304@corp.co,+6016944314
C107305,07/04/2022,Johor,OFFLINE  EVENT,STD,18.0,M,0.29,739.0,user107305@corp.co,+6011837912
C107306,2021-06-19,Johor,ADs,premium,40.0,M,0.13,637.0,user107306@corp.co,+6014420767
C107307,2022-12-16, Bangkok,referral,STD,,F,0.311,608.0,user107307@inbox.io,+6016507882
C107308,2022-07-24,BKK,referral,Plus ,24.0,M,0.177,665.0,user107308@inbox.io,+6015644657
C107309,2021-04-22,Sabah ,offline,plus,24.0,M,0.17,,user107309@mail.com,+6014713740
C107310,2025-01-01,Sarawak,offline,PRM,28.0,Other,0.29,628.0,user107310@example.com,+6010650101
C107311,2023-03-20,Sabah ,Partnership,PRM,26.0,M,,693.0,user107311@example.com,+6019939761
C107312,2022-05-24,SG,app-store,premium,34.0,F,0.45,609.0,user107312@inbox.io,+6015593453
C107313,2024-12-22,sarawak,offline,Plus ,18.0,M,0.026,730.0,user107313@inbox.io,+6011151523
C107314,2024-09-17,Manila,Referral ,standard,23.0,M,0.241,656.0,user107314@example.com,+6017145355
C107315,2021-12-27,Johor,Offline  Event,Premium ,44.0,F,0.344,677.0,user107315@example.com,+6016222012
C107316,2025-03-18,Penang,Partner ,PRM,25.0,F,0.422,686.0,user107316@mail.com,+6011369311
C107317,2021-05-07,kuala-lumpur,ADs,PRM,,M,0.278,652.0,user107317@corp.co,+6010284441
C107318,2024-10-03,SABAH ,website,plus,35.0,M,0.448,756.0,user107318@example.com,+6012790701
C107319,2024-01-13,SG,website,PRM,,M,0.098,584.0,user107319@example.com,+6013966393
C107320,2025-02-16,Singapore, Partner ,plus ,37.0,M,0.209,757.0,user107320@corp.co,+6015979618
C107321,2024-11-23,Johor ,Offline  Event,standard,31.0,M,0.225,659.0,user107321@corp.co,+6019538089
C107322,2025-03-12,Manila,offline, Standard ,28.0,F,0.247,735.0,user107322@inbox.io,+6010495327
C107323,16/12/2021,Manila,WEB,premium,34.0,M,0.371,692.0,user107323@inbox.io,+6015646329
C107324,2022-04-05,Kuala  Lumpur,Partner ,standard,36.0,M,0.041,,user107324@mail.com,+6015995513
C107325,20/01/2022,Sarawak,WEB ,plus ,38.0,F,0.44,673.0,user107325@corp.co,+6015282057
C107326,2023-12-23,Johor, Paid Ads,PLS,41.0,M,0.371,694.0,user107326@mail.com,+6012897396
C107327,2021-10-18,Pulau Pinang,app-store,Plus ,35.0,M,0.085,746.0,user107327@inbox.io,6019919607
C107328,2022-09-25,BKK,Offline  Event,plus,21.0,Other,0.056,686.0,user107328@corp.co,+6015124000
C107329,2023-06-02,SG,app-store,PRM,,M,0.668,760.0,user107329@example.com,+6019804328
C107330,2022-07-16,jakarta,offline,standard,56.0,F,0.406,701.0,user107330@example.com,+6014402727
C107331,2022-06-07,MNL,ADs,Premium ,38.0,M,0.13,636.0,user107331@corp.co,+6013556034
C107332,2025-04-30,penang,WEB ,PLS,51.0,M,0.208,659.0,user107332@example.com,+6010940845
C107333,28/04/2023,MNL,offline,standard,43.0,M,0.115,733.0,user107333@inbox.io,+6014660025
C107334,2022-10-22,Saigon,WEB ,STD,34.0,M,0.372,606.0,user107334@mail.com,+6018951211
C107335,2021-01-13,Bangkok,offline,plus,34.0,M,0.552,,user107335@inbox.io,+6014659750
C107336,2025-06-23,JKT,web,premium,32.0,M,0.434,658.0,user107336@example.com,+6016854873
C107337,2022-07-16,Selangor, ADs,PRM,18.0,F,0.207,,user107337@example.com,+6011659024
C107338,17/07/2024, Manila,Referal,standard,32.0,F,0.418,692.0,user107338@mail.com,+6011619824
C107339,2021-08-27,SELANGOR ,Referal,PLS,42.0,M,0.37,638.0,user107339@inbox.io,+6014438823
C107340,2023-02-04,sarawak,website,STD,27.0,F,0.502,,user107340@mail.com,+6017884300
C107341,2025-03-28,penang,Offline  Event,Standard ,35.0,F,0.314,642.0,user107341@example.com,+6015562620
C107342,2021-10-20,sarawak,Partner ,premium,39.0,F,0.382,687.0,user107342@mail.com,+6016648679
C107343,2023-10-19,Singapore,IOS Store,STD,25.0,M,0.335,657.0,user107343@example.com,+6012553267
C107344,2021-03-22,selangor,Referral ,STD,28.0,F,0.213,703.0,user107344@inbox.io,+6013934550
C107345,2023-06-03,Pulau Pinang,offline,premium,24.0,M,0.353,,user107345@corp.co,+6016727475
C107346,2022-01-15,JKT,Partner ,Standard ,25.0,M,0.59,713.0,user107346@ mail.com,+6010766184
C107347,2024-05-09,Kuala  Lumpur,Referal,Standard ,22.0,F,0.184,788.0,user107347@mail.com,+6010631845
C107348,2024-03-06,Sabah,partner,Plus ,25.0,F,0.48,803.0,user107348@corp.co,+6019790640
C107349,2021-11-26,penang,Referal,Plus ,43.0,F,0.058,663.0,user107349@mail.com,+6017345403
C107350,2023-10-03,Johor ,WEB ,PLS,25.0,F,0.611,611.0,user107350@example.com,6010331474
C107351,2022-04-23,johor,Partnership,plus,33.0,M,0.238,663.0,user107351@corp.co,+6016472433
C107352,2021-03-31,Penang,offline,premium,28.0,F,0.33,687.0,user107352@inbox.io,+6019833865
C107353,09/09/2021,sabah,offline,plus,41.0,M,0.227,814.0,user107353@corp.co,+6010587750
C107354,2024-11-30,Sabah,ADs,STD,42.0,M,0.072,658.0,user107354@example.com,+6017388326
C107355,30/01/2025,sabah,paid ads,standard,39.0,F,0.218,697.0,user107355@inbox.io,+6016558843
C107356,2024-11-11,Pulau Pinang,referral,Plus ,,M,0.431,639.0,user107356@inbox.io,+6014325481
C107357,2023-04-17,selangor,Partner ,Plus ,30.0,F,0.51,659.0,user107357@corp.co,+6013411892
C107358,2021-01-19,Sabah,IOS Store,PLS,22.0,M,0.517,607.0,user107358@example.com,+6010694153
C107359,2023-10-21,HCMC,Offline  Event,Premium ,48.0,F,0.444,592.0,user107359@corp.co,+6017156293
C107360,17/05/2021,MNL,app-store,STD,,M,0.536,762.0,user107360@example.com,+6015454381
C107361,08/11/2024,jakarta,Ads,premium,37.0,M,0.195,744.0,user107361@example.com,+6015927792
C107362,2023-10-07,Saigon,Referral  , PRM,40.0,F,0.469,,user107362@example.com,+6010215553
C107363,2022-02-06,SINGAPORE ,-Paid-Ads,STD,28.0,M,0.177,744.0,user107363@mail.com,+6013316635
C107364,19/10/2022, KL,web,Premium ,40.0,F,0.103,602.0,user107364@corp.co,+6013955063
C107365,2021-06-01,jakarta,Offline  Event,Standard ,38.0,F,0.411,670.0,user107365@corp.co,+6014338391
C107366,2023-05-30,Sarawak,offline,plus,46.0,F,0.244,690.0,user107366@mail.com,+6011904004
C107367,2023-10-02,MNL,WEB-,Plus ,28.0,F,0.528,756.0,user107367@corp.co,+6017860383
C107368,2021-06-22,singapore ,website,Plus ,22.0,M,0.225,692.0,user107368@example.com,+6012817527
C107369,2021-08-08,Kuala  Lumpur,app-store,Plus ,28.0,F,0.328,713.0,user107369@example.com,+6017833623
C107370,2025-08-27,Ho Chi Minh City,web,Standard ,34.0,M,0.202,652.0,user107370@inbox.io,+6014752629
C107371,2024-03-30,Saigon,ADs,Standard ,32.0,M,0.232,696.0,user107371@inbox.io,+6016829274
C107372,2021-10-15,BKK,Partner ,PRM,29.0,M,0.536,756.0,user107372@inbox.io,+6013201290
C107373,2024-05-24,Sabah,Offline  Event,STD,18.0,F,0.428,583.0,user107373@example.com,+6018631178
C107374,2023-03-04,BKK,referral,Standard ,36.0,F,0.278,748.0,user107374@mail.com,+6015345775
C107375,2022-07-08,penang,Partner ,PRM,48.0,F,0.582,667.0,user107375@example.com,+6014121231
C107376,16/01/2023,Sabah,IOS Store,PRM,36.0,F,0.356,596.0,user107376@inbox.io,+6012510224
C107377,2024-05-24,Sarawak,partner,premium,37.0,F,0.285,664.0,user107377@corp.co,+6011966352
C107378,2021-10-05,Johor,offline,plus,37.0,F,0.24,757.0,user107378@inbox.io,6010228291
C107379,2021-03-05,JKT,Referal, premium,35.0,M,0.259,651.0,user107379@mail.com,6015881520
C107380,2022-10-09,Kuala  Lumpur,App store,PLS,39.0,F,0.145,698.0,user107380@corp.co,+6018985576
C107381,2022-05-22,Johor ,App store,premium,35.0,F,0.349,583.0,user107381@inbox.io,+6015259562
C107382,22/04/2024,MNL,web,premium,,M,,570.0,user107382@corp.co,+6016317658
C107383,2024-06-04,SG,referral,plus ,26.0,F,0.358,615.0,user107383@inbox.io,+6012318136
C107384,2023-06-05,Sarawak,ADs,Standard ,30.0,M,0.084,741.0,user107384@mail.com,+6011148218
C107385,2022-04-24,BKK,IOS Store,premium,35.0,F,0.158,677.0,user107385@corp.co,+6017836835
C107386,10/01/2022,Johor,website,PLS,,F,0.296,,user107386@example.com,+6018989369
C107387,2023-07-17,Penang,Offline  Event,PLUS,35.0,F,0.67,749.0,user107387@corp.co,+6015592502
C107388,2025-03-06,Jakarta,App store ,standard,,F,0.247,635.0,user107388@example.com,+6017639326
C107389,05/09/2024,Manila,Partner ,plus,39.0,F,0.42,774.0,user107389@corp.co,+6018394986
C107390,22/08/2023,Kuala  Lumpur,website,Standard ,42.0,F,0.27,647.0,user107390@mail.com,+6016247885
C107391,2022-02-12,Kuala    Lumpur,Partner ,Plus ,33.0,M,0.385,740.0,user107391@corp.co,+6010489839
C107392,2024-01-21,sarawak,IOS Store,standard,22.0,,0.326,738.0,user107392@inbox.io,+6014240983
C107393,2021-10-26,Manila,IOS Store, plus,29.0,F,0.473,684.0,user107393@corp.co,+6010886116
C107394,16/02/2024,Penang,App store,PLS,32.0,F,0.23,684.0,user107394@inbox.io,+6011194679
C107395,2025-05-12,Kuala  Lumpur,Referal,PLS,18.0,F,0.253,699.0,user107395@corp.co,+6018539890
C107396,2022-09-13,Kuala  Lumpur,Partnership,Plus ,43.0,M,0.077,687.0,user107396@corp.co,+6016635531
C107397,2025-03-02,penang,IOS Store,Premium ,33.0,F,0.101,657.0,user107397@mail.com,+6012592731
C107398,2024-10-15,SG,app-store,Premium ,35.0,F,0.17,651.0,user107398@corp.co,+6012518684
C107399,2024-04-20,Bangkok,app-store,plus,43.0,M,0.31,,user107399@mail.com,+6013879203
C107400,20/01/2025,Selangor,Offline  Event,prm,,F,0.382,753.0,user107400@example.com,+6014148448
C107401,2023-04-15,SG,referral,standard,37.0,F,0.333,585.0,user107401@inbox.io,+6011918375
C107402,07/08/2024,Sarawak,website,Plus ,31.0,F,0.234,650.0,user107402@inbox.io,+6018672229
C107403,2021-10-08,BKK,Partnership,Premium ,31.0,,0.605,660.0,user107403@example.com,+6011396546
C107404,2024-08-05,johor,referral,plus,26.0,M,0.326,666.0,user107404@inbox.io,+6019559705
C107405,2024-02-19,manila,paid ads,premium,45.0,F,0.718,698.0,user107405@mail.com,+6017858067
C107406,2022-08-02,sarawak,offline,PRM,29.0,F,0.062,599.0,user107406@mail.com,+6014213321
C107407,10/09/2024,Pulau Pinang,paid ads,Standard ,38.0,F,0.115,742.0,user107407@mail.com,+6018178199
C107408,2024-08-16,Kuala  Lumpur,Offline  Event,Standard ,18.0,F,0.116,733.0,user107408@inbox.io,+6018822119
C107409,2021-10-16,Sabah ,Referral ,Premium ,41.0,F,0.252,720.0,user107409@inbox.io,+6012585668
C107410,2021-05-06,Sarawak,Offline  Event,premium,40.0,M,0.436,668.0,user107410@inbox.io,+6011778145
C107411,2025-05-14,KL,Referal,Standard ,33.0,M,0.538,636.0,user107411@inbox.io,+6015929754
C107412,2023-11-28,Johor,offline,Standard ,30.0,M,0.198,660.0,user107412@mail.com,+6011912224
C107413,2024-12-11,manila,IOS Store,Standard ,35.0,F,0.033,684.0,user107413@example.com,+6013886507
C107414,2022-11-28,sabah,WEB ,PRM,50.0,F,0.451,720.0,user107414@inbox.io,+6011718594
C107415,2022-04-27,Johor,website,PLS,18.0,M,0.278,,user107415@mail.com,+6014651250
C107416,2025-03-19,Kuala  Lumpur,offline, Premium ,38.0,M,0.043,702.0,user107416@inbox.io,+6012876032
C107417,2025-06-27,Sabah ,REFERAL,plus,25.0,M,0.056,654.0,user107417@example.com,+6018687574
C107418,2025-06-19,Johor,Referral ,PRM,32.0,F,0.509,697.0,user107418@corp.co,+6012589565
C107419,18/09/2021,Johor ,Partnership,PLS,30.0,Other,0.423,665.0,user107419@example.com,+6016832557
C107420,2023-06-23,sabah,IOS Store,PLS,29.0,F,0.229,696.0,user107420@inbox.io,+6013383215
C107421,2024-12-25,Selangor,Referal,standard,32.0,F,,574.0,user107421@inbox.io,+6013934033
C107422,20/09/2024,KL, Paid Ads,PRM,23.0,,0.199,709.0,user107422@mail.com,+6019375927
C107423,2021-09-04,bangkok,Offline  Event,plus,40.0,M,0.426,712.0,user107423@mail.com,+6016344333
C107424,2025-01-23,Johor,Ads,standard,18.0,F,0.158,712.0,user107424@corp.co,+6015568393
C107425,23/07/2023,Ho Chi Minh City,partner,Standard ,36.0,F,0.458,,user107425@mail.com,+6011657837
C107426,2022-04-07,Sabah,Ads,premium,29.0,F,0.198,637.0,user107426@corp.co,+6018521416
C107427,02/02/2022,Sarawak,IOS Store ,PLS,23.0,F,0.228,628.0,user107427@mail.com,+6018895921
C107428,2023-07-23,bangkok,Partnership,Plus ,34.0,F,0.324,700.0,user107428@corp.co,+6013432757
C107429,2023-02-12,SG,WEB ,plus,20.0,F,0.283,719.0,user107429@inbox.io,+6014595467
C107430,2025-06-14,Saigon,offline,Premium ,32.0,F,0.125,638.0,user107430@mail.com,+6013978508
C107431,2024-08-21,bangkok,Offline  Event,Premium ,21.0,Other,0.075,759.0,user107431@inbox.io,+6017399427
C107432,08/07/2023,SELANGOR ,Referal,plus,36.0,F,0.124,758.0,user107432@inbox.io,+6015583237
C107433,2021-05-29,Saigon,REFERRAL ,Standard ,25.0,,0.328,688.0,user107433@inbox.io,6011426346
C107434,2025-09-08,BKK,app-store,STD,28.0,M,0.056,702.0,user107434@example.com,+6017294041
C107435,2021-08-26,sabah,web ,Standard ,34.0,F,0.161,,user107435@example.com,+6017376955
C107436,2021-05-21,Selangor,Partner ,PRM,26.0,M,0.245,648.0,user107436@corp.co,+6017724389
C107437,2025-05-15,Manila,offline,Standard ,,M,0.334,,user107437@inbox.io,+6013229946
C107438,2021-12-01,Sabah,Offline  Event,Plus ,20.0,M,0.065,625.0,user107438@example.com,+6019666156
C107439,2025-05-06,SG ,partnership,Premium ,,F,0.051,711.0,user107439@mail.com,+6010563677
C107440,2024-08-13,Saigon,Partnership,Standard ,46.0,F,0.066,725.0,user107440@mail.com,+6011234268
C107441,07/07/2024,Pulau Pinang,Offline  Event,PRM,54.0,M,0.157,,user107441@inbox.io,+6013299394
C107442,2021-10-21,Bangkok, Paid Ads,plus,33.0,M,0.092,695.0,user107442@corp.co,+6016564752
C107443,2024-12-14,HCMC,website,STD,38.0,F,0.252,711.0,user107443@mail.com,+6018208143
C107444,2023-02-27,Ho Chi Minh City,Partner ,Premium ,18.0,M,0.368,585.0,user107444@inbox.io,+6012859193
C107445,2024-01-10,Sarawak,paid ads,Standard ,44.0,M,0.295,603.0,user107445@corp.co,+6011447658
C107446,2023-03-03,Johor,website,premium,38.0,F,0.077,667.0,user107446@mail.com,+6015383486
C107447,12/09/2021,Sarawak,web,premium,28.0,F,0.556,716.0,user107447@corp.co,+6012971105
C107448,2025-04-14,manila,Offline  Event,STD,42.0,M,0.124,,user107448@inbox.io,+6013560256
C107449,20/02/2021,sarawak,offline,Standard ,30.0,F,0.179,598.0,user107449@mail.com,+6013717725
C107450,2021-12-20,singapore ,ADs,Premium ,28.0,M,0.41,638.0,user107450@inbox.io,+6019573727
C107451,2024-12-09,Sabah ,app-store,plus,36.0,F,0.212,624.0,user107451@corp.co,+6017796134
C107452,2022-07-12,Sabah ,Referal,Plus  ,23.0,M,0.523,577.0,user107452@example.com,+6010384267
C107453,2022-07-21,Johor,APP-STORE,STD,40.0,M,0.481,813.0,user107453@example.com,+6011362652
C107454,05/05/2024,Bangkok,WEB ,PRM,24.0,F,0.421,,user107454@corp.co,+6015666769
C107455,2021-05-21,Ho Chi Minh City,app-store,PRM,24.0,F,0.491,,user107455@corp.co,+6018533761
C107456,2021-09-16,bangkok,website,standard,25.0,M,0.288,565.0,user107456@inbox.io,+6011327094
C107457,2024-07-17,selangor,offline,STD,38.0,M,0.468,632.0,user107457@mail.com,+6016383135
C107458,2023-07-14,selangor,Partnership,PREMIUM,27.0,F,,591.0,user107458@mail.com,+6013258175
C107459,2023-09-03,selangor,partner,premium,21.0,F,0.272,823.0,user107459@example.com,+6013485750
C107460,2024-11-14,KL,Offline  Event,PLS ,27.0,M,0.172,632.0,user107460@inbox.io,+6019888576
C107461,2024-10-29,jkt,referal,PRM,,F,0.572,702.0,user107461@mail.com,+6010517840
C107462,04/04/2023,Jakarta,partner,Premium  ,23.0,M,0.615,650.0,user107462@corp.co,6013233794
C107463,27/11/2023,Pulau Pinang,Offline--Event,plus,23.0,F,0.14,610.0,user107463@mail.com,+6018579885
C107464,2022-08-05,sarawak,web,Plus ,49.0,M,0.439,,user107464@mail.com,+6017436233
C107465,2022-10-18,Manila,App-store,Standard ,25.0,M,0.117,719.0,user107465@mail.com,+6015372665
C107466,2022-07-30,Ho Chi Minh City,partner, PRM,29.0,M,0.274,676.0,user107466@corp.co,+6018399893
C107467,01/09/2021,Bangkok,WEB ,PRM ,29.0,M,0.659,823.0,user107467@mail.com,+6010983831
C107468,17/03/2023,BKK,IOS Store,standard,29.0,M,0.113,694.0,user107468@inbox.io,+6010396476
C107469,2021-11-27,Kuala  Lumpur,web,STD,37.0,M,0.159,653.0,user107469@corp.co,+6012171133
C107470,09/09/2024,Manila,paid ads,Standard ,40.0,M,0.415,795.0,user107470@mail.com,+6010920700
C107471,2025-07-19,Sarawak,web,Premium ,30.0,M,0.507,704.0,user107471@inbox.io,+6019704838
C107472,25/02/2021,manila,Referral ,Premium ,22.0,F,0.633,778.0,user107472@inbox.io,+6017719334
C107473,19/01/2021,MNL,App store,premium,42.0,M,0.13,678.0,user107473@mail.com,+6018643227
C107474,2024-05-12,Sarawak,Partnership,Premium ,31.0,F,0.625,499.0,user107474@inbox.io,+6015581412
C107475,2021-12-29,MNL,Partnership,Premium ,46.0,M,0.409,586.0,user107475@inbox.io,+6016844471
C107476,2021-02-11,SELANGOR ,partner,plus,18.0,M,0.174,745.0,user107476@mail.com,+6010172433
C107477,2022-06-18,selangor,partner,premium,34.0,F,0.141,,user107477@inbox.io,+6019525708
C107478,2025-01-22,Johor,website,standard,47.0,F,0.267,695.0,user107478@ inbox.io,+6016791552
C107479,2024-11-30,BKK,Offline  Event,plus,29.0,M,0.258,748.0,user107479@inbox.io,+6016820525
C107480,2024-06-12,SABAH,paid ads,Plus-,30.0,M,0.232,691.0,user107480@example.com,+6017700104
C107481,2025-02-21,Pulau-Pinang,referral,premium,,F,0.182,628.0,user107481@corp.co,+6013962626
C107482,2023-07-30,Bangkok,Partner ,Standard ,28.0,F,0.124,,user107482@example.com,+6019693711
C107483,2024-01-26,Johor,Offline  Event,plus,30.0,Other,0.131,686.0,user107483@corp.co,+6012617383
C107484,2024-05-12,sarawak,app-store,std,29.0,F,0.212,656.0,user107484@mail.com,+6018805858
C107485,2023-07-30,Johor,Partner ,premium,27.0,,0.273,597.0,user107485@corp.co,+6013507488
C107486,30/09/2021,SELANGOR ,Referral ,Premium ,42.0,F,0.325,659.0,user107486@example.com,+6010915891
C107487,2022-01-24,johor,Referral ,Plus ,36.0,F,0.233,674.0,user107487@corp.co,+6017709823
C107488,2022-02-24,HCMC,Referral ,Premium ,34.0,F,0.16,593.0,user107488@corp.co,+6018726313
C107489,13/02/2021,HCMC,IOS Store,PLS,38.0,F,0.199,625.0,user107489@mail.com,+6010849288
C107490,16/08/2022,manila,WEB ,plus,30.0,F,0.073,637.0,user107490@mail.com,+6019610551
C107491,2021-12-14,Singapore,App store,plus,26.0,F,0.298,568.0,user107491@inbox.io,+6018728318
C107492,2021-02-19,pulau pinang,paid ads,standard,27.0,M,0.142,688.0,user107492@example.com,+6012952661
C107493,2022-08-08,Kuala  Lumpur,ADs,STD,32.0,F,0.087,694.0,user107493@mail.com,+6010624155
C107494,2021-03-25,penang,website,Premium ,24.0,M,0.468,647.0,user107494@corp.co,+6019636402
C107495,2022-10-13,sabah,Referal,PLS,28.0,M,0.312,598.0,user107495@inbox.io,+6013833533
C107496,2025-02-03,Bangkok,website,plus,28.0,M,0.35,704.0,user107496@example.com,+6013645606
C107497,2022-03-27,Sabah ,Ads,premium,49.0,M,0.327,713.0,user107497@corp.co,+6011113813
C107498,2023-01-22,JKT,referral ,Standard ,18.0,F,0.612,686.0,user107498@example.com,+6011893919
C107499,2024-09-15,jakarta,app-store,premium,31.0,F,0.282,682.0,user107499@example.com,+6013523430
C107500,2025-08-01,MNL,Partnership,Premium ,46.0,M,0.074,716.0,user107500@mail.com,+6012394099
C107501,2022-08-17,kuala-lumpur,web,STD,33.0,F,0.323,674.0,user107501@mail.com,+6010631733
C107502,2021-09-25,Bangkok,ADs,standard ,38.0,M,0.051,625.0,user107502@corp.co,+6013185711
C107503,2023-07-24,Johor,partner,Plus ,33.0,M,0.313,676.0,user107503@mail.com,6019450539
C107504,2024-12-10,sarawak,Referral ,standard ,27.0,F,0.162,656.0,user107504@inbox.io,+6012850213
C107505,2022-04-06,jakarta,web ,PRM,18.0,F,0.188,676.0,user107505@corp.co,+6016373416
C107506,2025-01-12,Sarawak,web,PRM,34.0,M,0.218,733.0,user107506@inbox.io,+6016605203
C107507,2024-08-03,MNL,web,PLS,26.0,F,0.421,608.0,user107507@inbox.io,+6014364502
C107508,2021-03-09,Pulau Pinang,offline,Premium-,26.0,M,0.165,691.0,user107508@inbox.io,+6015531140
C107509,2021-12-28,BKK,offline,plus,28.0,Other,0.112,605.0,user107509@mail.com,+6013862704
C107510,2022-06-01,Sabah ,website,Standard ,46.0,M,0.521,625.0,user107510@example.com,+6012251568
C107511,2022-04-19,johor,referral,Standard ,51.0,M,0.307,774.0,user107511@mail.com,+6015123556
C107512,2024-10-15,singapore ,ADs,standard,,F,0.231,707.0,user107512@mail.com,+6015419953
C107513,2025-02-15,Ho Chi Minh City,paid ads,Premium ,28.0,F,0.299,690.0,user107513@corp.co,+6016588701
C107514,2025-01-04, Johor ,Offline  Event,PLS,23.0,M,0.213,580.0,user107514@mail.com,+6018645911
C107515,2021-03-02,sarawak,Offline    Event,plus ,36.0,F,0.112,666.0,user107515@inbox.io,+6014625180
C107516,2024-10-28,penang,IOS Store,premium,46.0,M,0.293,556.0,user107516@inbox.io,+6018983399
C107517,2023-01-24,johor,WEB-,Premium ,30.0,F,0.181,682.0,user107517@mail.com,+6010888560
C107518,2022-09-18,BKK,Partner  ,standard,18.0,M,0.438,,user107518@mail.com,+6015706204
C107519,2023-07-06,Sarawak,offline,standard ,37.0,F,0.168,713.0,user107519@mail.com,+6015374799
C107520,2024-05-02,johor,offline,PLS,40.0,F,,690.0,user107520@corp.co,+6017400774
C107521,2021-06-08,Manila,ads, Premium ,,M,0.091,607.0,user107521@example.com,+6012107737
C107522,2023-11-04,Kuala Lumpur , ADs,PLS,33.0,Other,0.707,703.0,user107522@example.com,+6010233806
C107523,25/01/2021,SELANGOR ,Partner ,plus,36.0,Other,0.273,806.0,user107523@mail.com,+6018697975
